"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"MDG_0000000025","PUBLISHED","2017","EUR","HUN","","","100","99.70000","","","Hungarian Central Statistical Office. Country Consultation. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","EUR","HUN","","","100","99.50000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","HUN","","","100","99.70000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2019","SEAR","IDN","","","95","94.70000","","","Badan Pusat Statistik (BPS) [Statistics Indonesia]; 2018."
"MDG_0000000025","PUBLISHED","2008","SEAR","IND","","","52","52.30000","","","Survey for years 2007-2008. DLHS 2007-08. International Institute for Population Sciences (IIPS) [India]; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2011","EUR","IRL","","","100","99.80000","",""," Health Research and Information Division, the Economic and Social Research Institute (ESRI) [Ireland]. Perinatal Statistics Report 2011;  2012.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EUR","IRL","","","100","99.80000","",""," Health Research and Information Division, the Economic and Social Research Institute (ESRI) [Ireland]; 2011.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2004","EUR","IRL","","","100","99.70000","",""," Health Policy and Information Division, the Economic and Social Research Institute (ESRI) [Ireland]; 2007.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","IRL","","","100","99.50000","","","The Economic and Social Research Institute (ESRI) [Ireland]. Report on Perinatal Statistics for 2002; 2005.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2010","EMR","IRN","","","98","98.10000","","","Statistical Center of Iran; 2015.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","EMR","IRN","","","98","97.70000","","","Statistical Center of Iran; 2015.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","EUR","ISL","","","98","97.90000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2011","EUR","ISL","","","98","97.90000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","EUR","ISL","","","99","98.90000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","EUR","ISL","","","99","99.40000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","EUR","ISL","","","99","99.30000","","","Directorate of Health [Iceland]; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2009","EUR","ITA","","","100","99.80000","","","Direzione Generale del Sistema Informativo – Ufficio di Statistica [Italy]; 2012.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","EUR","ITA","","","100","99.60000","","","Direzione Generale del Sistema Informativo – Ufficio di Statistica [Italy]; 2010.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2015","AMR","JAM","","","100","99.90000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2010","AMR","JAM","","","90","90.10000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2018","EMR","JOR","","","100","99.70000","","","Survey for years 2017-2018. DHS 2017-18."
"MDG_0000000025","PUBLISHED","2011","WPR","JPN","","","100","99.80000","",""," e-stat, National Statistics Center [Japan]; 2013.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2002","WPR","JPN","","","100","99.80000","",""," Ministry of Health, Labour and Welfare [Japan]; 2010.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2000","WPR","JPN","","","100","99.80000","",""," Ministry of Health, Labour and Welfare [Japan]; 2010.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2012","EUR","KAZ","","","100","99.99000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2004","EUR","KAZ","","","99","99.40000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2018","EUR","KGZ","","","100","99.80000","","","MICS 2018."
"MDG_0000000025","PUBLISHED","2010","EUR","KGZ","","","98","98.30000","",""," TransMonEE Kyrgyzstan, National Statistical Committee of the Kyrgyz Republic; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","EUR","KGZ","","","99","98.50000","",""," TransMonEE Kyrgyzstan, National Statistical Committee of the Kyrgyz Republic; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2001","EUR","KGZ","","","99","98.70000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2014","WPR","KHM","","","89","89.00000","","","DHS 2014.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2005","WPR","KIR","","","63","63.00000","","","UNICEF CRING: Kiribati; 2005.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2013","AMR","KNA","","","100","100.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2002","AMR","KNA","","","100","99.50000","","","WHO/PAHO; 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2015","WPR","KOR","","","100","100.00000","","","Survey for years 2013-2015. Korea Institute for Health and Social Affairs; 2016. Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2013","EMR","KWT","","","99","98.70000","","","Central Statistical Bureau (Office) [Kuwait]; 2014.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2011","EMR","KWT","","","99","98.80000","","","Central Statistical Bureau (Office) [Kuwait]; 2012.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2006","EMR","KWT","","","99","98.70000","","","Central Statistical Bureau (Office) [Kuwait]; 2007.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2004","EMR","KWT","","","98","98.30000","","","Central Statistical Bureau (Office) [Kuwait]; 2006.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2013","EMR","LBY","","","100","99.90000","","","Ministry of Health [Libya]; 2014.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2010","AMR","LCA","","","99","98.50000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","AMR","LCA","","","100","100.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","SEAR","LKA","","","100","99.50000","","","DHS 2016."
"MDG_0000000025","PUBLISHED","2010","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2016. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2003","EUR","LTU","","","100","100.00000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","EUR","LVA","","","100","99.90000","","","The Centre for Disease Prevention and Control of Latvia; 2017.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2014","EUR","LVA","","","98","98.10000","","","The Centre for Disease Prevention and Control of Latvia; 2015.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2007","EUR","LVA","","","99","99.40000","",""," Health Statistics Department [Latvia]; 2011.  Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2011","EMR","MAR","","","74","73.60000","",""," Ministère de la Santé [Morocco], Ligue des États Arabes; 2012. "
"MDG_0000000025","PUBLISHED","2011","EUR","MDA","","","99","99.40000","","","National Bureau of Statistics [Republic of Moldova]; 2014.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","EUR","MDA","","","100","99.60000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","AFR","MDG","","","44","43.90000","","","Survey for years 2008-2009. DHS 2008-2009."
"MDG_0000000025","PUBLISHED","2014","SEAR","MDV","","","96","95.60000","","","Ministry of Health [Republic of Maldives]; 2017."
"MDG_0000000025","PUBLISHED","2008","SEAR","MDV","","","98","98.30000","","","Ministry of Health and Family [Republic of Maldives]; 2010."
"MDG_0000000025","PUBLISHED","2006","SEAR","MDV","","","94","94.20000","","","Ministry of Health and Family [Republic of Maldives]; 2010."
"MDG_0000000025","PUBLISHED","2012","AMR","MEX","","","100","99.60000","","","Instituto Nacional de Salud Pública [Mexico]; 2012.Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2006","AMR","MEX","","","93","93.40000","","","Instituto Nacional de Salud Pública [Mexico]; 2007."
"MDG_0000000025","PUBLISHED","2007","WPR","MHL","","","86","86.20000","","","DHS 2007."
"MDG_0000000025","PUBLISHED","2011","EUR","MKD","","","89","89.10000","","","MICS 2011."
"MDG_0000000025","PUBLISHED","2005","EUR","MKD","","","99","99.10000","","","State Statistical Office [Macedonia]; 2010."
"MDG_0000000025","PUBLISHED","2003","EUR","MKD","","","99","99.00000","","","State Statistical Office [Macedonia]; 2005."
"MDG_0000000025","PUBLISHED","2001","EUR","MKD","","","98","97.60000","","","State Statistical Office [Macedonia]; 2005."
"MDG_0000000025","PUBLISHED","2015","EUR","MLT","","","100","99.80000","","","Directorate for Health Information and Research (DHIR) [Malta]; 2016.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2006","EUR","MLT","","","99","98.80000","","","Department of Health Information (DHI) [Malta]; 2007.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2001","EUR","MLT","","","100","99.90000","","","Department of Health Information (DHI) [Malta]; 2002.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2010","SEAR","MMR","","","71","70.60000","","","Survey for years 2009-2010. MICS 2009-2010. Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2006","EUR","MNE","","","87","87.20000","","","Survey for years 2005-2006. MICS 2005."
"MDG_0000000025","PUBLISHED","2005","EUR","MNE","","","99","99.00000","","","Statistical Office [Montenegro]; 2009.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2013","WPR","MNG","","","99","98.90000","","","MICS 2013."
"MDG_0000000025","PUBLISHED","2008","WPR","MNG","","","99","99.40000","","","RHS 2008."
"MDG_0000000025","PUBLISHED","2017","AFR","MUS","","","100","99.80000","",""," Health Statistics Unit, Ministry of Health and Quality of Life [Mauritius]; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2010","AFR","MUS","","","100","99.50000","",""," Republic of Mauritius, UNDP; 2013.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2008","AFR","MUS","","","100","99.50000","","","Republic of Mauritius; 2012.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2006","AFR","MWI","","","54","53.60000","","","MICS 2006."
"MDG_0000000025","PUBLISHED","2016","WPR","MYS","","","100","99.50000","","","Ministry of Health [Malaysia]; 2018.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2009","WPR","MYS","","","99","98.60000","","","Ministry of Health [Malaysia]; 2010.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2007","WPR","MYS","","","99","98.60000","","","Ministry of Health [Malaysia]; 2008.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2002","WPR","MYS","","","97","97.00000","","","Ministry of Health [Malaysia]. Health Indicators 2002; 2003.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","AFR","NGA","","","43","43.00000","","","Survey for years 2016-2017. MICS 2016-2017."
"MDG_0000000025","PUBLISHED","2012","AMR","NIC","","","88","88.00000","","","Survey for years 2011-2012. ENDESA 2011/12 (Informe Preliminar). INIDE, Ministerio de Salud [Nicaragua]; 2013.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2010","AMR","NIC","","","74","74.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2002","WPR","NIU","","","100","100.00000","","","Secretariat of the Pacific Community (SPC); 2004.No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2012","EUR","NOR","","","99","99.20000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2013.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2005","EUR","NOR","","","99","99.20000","","","Folkehelseinstituttet [Norwegian Institute of Public Health (NIPH)]; 2006.Includes institutional births that occurred at a health facility"
"MDG_0000000025","PUBLISHED","2014","SEAR","NPL","","","56","55.60000","","","MICS 2014. Definition includes other cadres that is not in alignment with the standard definition"
