Geographic area	Indicator	Sex	TIME_PERIOD	OBS_VALUE	Unit multiplier	Unit of measure	Observation Status	Observation confidentaility	LOWER_BOUND	UPPER_BOUND	WGTD_SAMPL_SIZE	OBS_FOOTNOTE	SERIES_FOOTNOTE	DATA_SOURCE	SOURCE_LINK	CUSTODIAN	Time period activity related to when the data are collected	REF_PERIOD	COVERAGE_TIME	Current age
Greece	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	83	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Greece	Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV)	Total	2020	96	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Greece	Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used)	Total	2020	20	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Infant mortality rate	Female	2019	13.4560187826853		Deaths per 1000 live births	Normal value		10.9559739527896	16.5385600873233				UN_IGME						Total
Grenada	Under-five mortality rate	Female	2019	15.1355264631642		Deaths per 1000 live births	Normal value		12.3342506209834	18.5710380270685				UN_IGME						Total
Grenada	Child mortality rate (aged 1-4 years)	Female	2019	1.70341734774121		Deaths per 1000 children aged 1	Normal value		1.3792942113352	2.09867624930302				UN_IGME						Total
Grenada	Infant mortality rate	Male	2019	15.8401266839535		Deaths per 1000 live births	Normal value		12.857199248004	19.4273862196497				UN_IGME						Total
Grenada	Under-five mortality rate	Male	2019	17.8525774016169		Deaths per 1000 live births	Normal value		14.5191778270531	21.8968161907867				UN_IGME						Total
Grenada	Child mortality rate (aged 1-4 years)	Male	2019	2.04757453615312		Deaths per 1000 children aged 1	Normal value		1.66733605000567	2.52781648199347				UN_IGME						Total
Grenada	Infant mortality rate	Total	2019	14.6811290482758		Deaths per 1000 live births	Normal value		11.9748770464054	17.9347447438997				UN_IGME						Total
Grenada	Under-five mortality rate	Total	2019	16.5346939856564		Deaths per 1000 live births	Normal value		13.4867643235809	20.1990947069612				UN_IGME						Total
Grenada	Child mortality rate (aged 1-4 years)	Total	2019	1.88118282520083		Deaths per 1000 children aged 1	Normal value		1.53021137039669	2.30570214245477				UN_IGME						Total
Grenada	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	79	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	72	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	72	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	83	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the first dose of rubella-containing vaccine	Total	2020	83	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	72	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	72	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	79	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Grenada	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	79	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Grenada	Percentage of live births who received hepatitis-B-containing vaccine within 24 hours of birth	Total	2020	92	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Guatemala	Infant mortality rate	Female	2019	18.3430497774774		Deaths per 1000 live births	Normal value		14.3613353433917	23.0154669867887				UN_IGME						Total
Guatemala	Under-five mortality rate	Female	2019	21.8484768141419		Deaths per 1000 live births	Normal value		16.918195647477	27.9226881993335				UN_IGME						Total
Guatemala	Child mortality rate (aged 1-4 years)	Female	2019	3.57217160603795		Deaths per 1000 children aged 1	Normal value		2.57448187113075	5.03567362357145				UN_IGME						Total
Guatemala	Infant mortality rate	Male	2019	23.0269257091754		Deaths per 1000 live births	Normal value		18.0475692368917	28.9991243540832				UN_IGME						Total
Guatemala	Under-five mortality rate	Male	2019	27.0699614956997		Deaths per 1000 live births	Normal value		20.9749793650845	34.6506838416804				UN_IGME						Total
Guatemala	Child mortality rate (aged 1-4 years)	Male	2019	4.1132747581073		Deaths per 1000 children aged 1	Normal value		2.95049141266193	5.8683131654915				UN_IGME						Total
Guatemala	Infant mortality rate	Total	2019	20.7475156404135		Deaths per 1000 live births	Normal value		16.2893078877198	26.0429494990421				UN_IGME						Total
Guatemala	Under-five mortality rate	Total	2019	24.5196271444471		Deaths per 1000 live births	Normal value		19.0246836223159	31.3522542845057				UN_IGME						Total
Guatemala	Child mortality rate (aged 1-4 years)	Total	2019	3.8520315897238		Deaths per 1000 children aged 1	Normal value		2.78067093966686	5.45127198673985				UN_IGME						Total
Guatemala	Percentage of live births who received bacille Calmette-Guerin (vaccine against tuberculosis)	Total	2020	86	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Guatemala	Percentage of surviving infants who received the first dose of DTP-containing vaccine	Total	2020	92	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the third dose of DTP-containing vaccine	Total	2020	83	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the first dose of measles-containing vaccine	Total	2020	88	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the third dose of inactivated polio-containing vaccine	Total	2020	83	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the first dose of rubella-containing vaccine	Total	2020	88	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the third dose of hep B-containing vaccine	Total	2020	89	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the third dose of Hib-containing vaccine	Total	2020	89	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of live births who received hepatitis-B-containing vaccine within 24 hours of birth	Total	2020	48	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Under 1 year old
Guatemala	Percentage of surviving infants who received the last dose of rotavirus-containing vaccine (2nd or 3rd dose depending on vaccine used)	Total	2020	85	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the third dose of pneumococcal conjugate-containing vaccine (PCV)	Total	2020	86	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine	Total	2020	81	Units	%	Estimated value	Free						"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						12 to 23 months old
Guatemala	"Percentage of children who received the 2nd dose of measles-containing vaccine, as per administered in the national schedule"	Total	2020	79	Units	%	Estimated value	Free				"Generally, the second dose of measles-containing vaccine (MCV2) is recommended for administration during the second year of life; however, in many countries, MCV2 is scheduled after the second year."		"WHO/UNICEF estimates of national immunization coverage, 2020 revision"						Total
Guinea	Infant mortality rate	Female	2019	57.6997406694787		Deaths per 1000 live births	Normal value		49.2490794947847	67.9546228516742				UN_IGME						Total
Guinea	Under-five mortality rate	Female	2019	92.7018897967725		Deaths per 1000 live births	Normal value		77.5379991147928	111.258401513921				UN_IGME						Total
Guinea	Child mortality rate (aged 1-4 years)	Female	2019	37.1750406282728		Deaths per 1000 children aged 1	Normal value		29.5627728547714	46.9726826942287				UN_IGME						Total
Guinea	Infant mortality rate	Male	2019	69.6784512975807		Deaths per 1000 live births	Normal value		59.5406698222126	82.3131864016674				UN_IGME						Total
Guinea	Under-five mortality rate	Male	2019	104.642003655947		Deaths per 1000 live births	Normal value		87.4354643685234	125.912024085655				UN_IGME						Total
Guinea	Child mortality rate (aged 1-4 years)	Male	2019	37.5257705740982		Deaths per 1000 children aged 1	Normal value		29.4825983148953	47.7402993383005				UN_IGME						Total
Guinea	Infant mortality rate	Total	2019	63.8197938220145		Deaths per 1000 live births	Normal value		54.7291908545174	75.0085605995589				UN_IGME						Total
